"LOCATION","TYPE","SERIAL","CARD","MODEL","MATERIAL","RMA","QTY","TECH","PHONE","DATA","DATE","RANDOM"
BB1300FL4,REC,D55LG9JK110624,"003386374460",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,ywdnic
BB1300FL4,REC,D55LG9JK110652,"003386374486",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,jwtaiq
BB1300FL4,REC,D55LG9HX110176,"003386374502",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,odjxdx
BB1300FL4,REC,D55LG9JK110629,"003386374528",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,iyfghw
BB1300FL4,REC,D55LG9JK110577,"003386374551",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,nrbgog
BB1300FL4,REC,D55LG9JJ110979,"003386374577",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,psxhqm
BB1300FL4,REC,D55LG9JK110581,"003386374635",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,vjxsqj
BB1300FL4,REC,D55LG9KC111194,"003386566107",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,inhxhw
BB1300FL4,REC,D55LG9KC111211,"003386566123",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,pmoonp
BB1300FL4,REC,D55LG9KC111232,"003386566131",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,eifeis
BB1300FL4,REC,D55LG9KC111224,"003386566149",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,fugqug
BB1300FL4,REC,D55LG9KC111229,"003386566156",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,txftvv
BB1300FL4,REC,D55LG9KC111235,"003386566164",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,nhfnty
BB1300FL4,REC,D55LG9KB110752,"003386566172",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,sylwzo
BB1300FL4,REC,D55LG9KB110303,"003386566180",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,hcbdrf
BB1300FL4,REC,D55LG9KB110309,"003386566198",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,rghtum
BB1300FL4,REC,D55LG9KC111213,"003386566206",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,xzntuj
BB1300FL4,REC,D55LG9KB110737,"003386566214",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,lmqasj
BB1300FL4,REC,D55LG9KC111241,"003386566362",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,mtirbk
BB1300FL4,REC,D55LG9KC111251,"003386566370",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,mqzlax
BB1300FL4,REC,D55LG9KC111231,"003386566388",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,iobemw
BB1300FL4,REC,D55LG9KC111202,"003386566396",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,npbxns
BB1300FL4,REC,D55LG9KB110664,"003386566404",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,hdsedu
BB1300FL4,REC,D55LG9KC111195,"003386566412",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,gngdxu
BB1300FL4,REC,D55LG9KC110931,"003386566420",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,sorpps
BB1300FL4,REC,D55LG9KC111240,"003386566446",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,isfzyx
BB1300FL4,REC,D55LG9KB110480,"003386566453",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,vmmzmp
BB1300FL4,REC,D55LG9KC111248,"003386566529",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,oipnmh
BB1300FL4,REC,D55LG9KC111250,"003386566537",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,jrtzvi
BB1300FL4,REC,D55LG9KC111252,"003386566545",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,rzmodb
BB1300FL4,REC,D55LG9KC110925,"003386566552",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,kbhyad
BB1300FL4,REC,D55LG9KC111216,"003386566560",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,cpymmh
BB1300FL4,REC,D55LG9KC111258,"003386566578",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,rouxth
BB1300FL4,REC,D55LG9KE110547,"003386571966",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,hjntja
BB1300FL4,REC,D55LG9KE110539,"003386571974",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,lkgzrv
BB1300FL4,REC,D55LG9KE110542,"003386571982",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,nyxkeb
BB1300FL4,REC,D55LG9KC110086,"003386571990",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,xniecr
BB1300FL4,REC,D55LG9KC110108,"003386572006",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,enufah
BB1300FL4,REC,D55LG9KE110535,"003386572014",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,whraqo
BB1300FL4,REC,D55LG9KB110178,"003386572055",HS17BPX-500,,,0,,"0611993446","11190186",2021-04-03 00:00:00,ycrmyl
BB1300FL4,REC,D55LG0ET111009,"003387808961",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,utdprt
BB1300FL4,REC,D55LG0ER110531,"003387808979",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,heeqfr
BB1300FL4,REC,D55LG0ET111002,"003387808987",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,gmntla
BB1300FL4,REC,D55LG0ET111006,"003387808995",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,lmlwql
BB1300FL4,REC,D55LG0ER110460,"003387809001",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,lbyiza
BB1300FL4,REC,D55LG0ER110446,"003387809019",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,ekmoyw
BB1300FL4,REC,D55LG0ER110661,"003387809027",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,gntflq
BB1300FL4,REC,D55LG0ET111017,"003387809035",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,upuipw
BB1300FL4,REC,D55LG0ET110996,"003387809043",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,ahyrsw
BB1300FL4,REC,D55LG0ER110555,"003387809050",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,esflsg
BB1300FL4,REC,D55LG0ET111013,"003387809068",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,mepxud
BB1300FL4,REC,D55LG0ET111014,"003387809076",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,wfpyvk
BB1300FL4,REC,D55LG0ET111016,"003387809084",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,gyimxk
BB1300FL4,REC,D55LG0ET111026,"003387809092",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,jitohe
BB1300FL4,REC,D55LG0ET110973,"003387809100",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,zvxmlh
BB1300FL4,REC,D55LG0ER110658,"003387809118",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,fibpdj
BB1300FL4,REC,D55LG0ER110234,"003387809126",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,cduoxk
BB1300FL4,REC,D55LG0ER110616,"003387809134",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,monvis
BB1300FL4,REC,D55LG0ER110189,"003387809142",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,rxdrcq
BB1300FL4,REC,D55LG0ET111031,"003387809159",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,xifbkc
BB1300FL4,REC,D55LG0ET111030,"003387809167",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,ttuqnw
BB1300FL4,REC,D55LG0ER110515,"003387809175",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,dbwouk
BB1300FL4,REC,D55LG0ER110232,"003387809183",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,itwccx
BB1300FL4,REC,D55LG0ER110368,"003387809191",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,oehtcx
BB1300FL4,REC,D55LG0ET111021,"003387809209",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,qmnfeq
BB1300FL4,REC,D55LG0ER110477,"003387809217",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,tzodbg
BB1300FL4,REC,D55LG0ET111027,"003387809225",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,uusslv
BB1300FL4,REC,D55LG0ET111032,"003387809233",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,daklmd
BB1300FL4,REC,D55LG0ET111036,"003387809241",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,bgllzp
BB1300FL4,REC,D55LG0ET111037,"003387809258",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,bxrgrc
BB1300FL4,REC,D55LG0ET111039,"003387809266",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,zjtylu
BB1300FL4,REC,D55LG0ET111029,"003387809274",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,oaenvy
BB1300FL4,REC,D55LG0ER110057,"003387809282",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,qfpzyy
BB1300FL4,REC,D55LG0ET111058,"003387809290",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,hhyjeg
BB1300FL4,REC,D55LG0ET111033,"003387809308",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,vrhvtw
BB1300FL4,REC,D55LG0ET111035,"003387809316",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,rqhqac
BB1300FL4,REC,D55LG0ER110660,"003387809324",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,bmtjfc
BB1300FL4,REC,D55LG0ET111065,"003387809332",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,ephzty
BB1300FL4,REC,D55LG0ER110088,"003387809340",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,oucdwx
BB1300FL4,REC,D55LG0ER110190,"003387809357",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,icwkkg
BB1300FL4,REC,D55LG0ET111015,"003387809365",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,jknccl
BB1300FL4,REC,D55LG0ET111060,"003387809373",HS17BPX-500,,,0,,"0615251604","11205601",2021-05-19 00:00:00,hqmyxl
BB1300FL4,REC,G54DA5NR001839,"003551537149",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,tiibra
BB1300FL4,REC,G54DA5MV001771,"003551814183",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,snoigf
BB1300FL4,REC,C07BC1HN101099,"003551968773",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,hxlybo
BB1300FL4,REC,G54DG8QY000745,"003552032082",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,asseaj
BB1300FL4,REC,G54DE7DB002266,"003552050803",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,sjdmyb
BB1300FL4,REC,G06DA0KD001922,"003552135539",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,zqxecx
BB1300FL4,REC,C07BA0JU402389,"003552155966",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,ighyzd
BB1300FL4,REC,D32HG2GL611251,"003552253571",H25BPX-500C-R,,,0,,"0611056753","11186032",2021-03-18 00:00:00,khxpjy
BB1300FL4,REC,G54DD6RV008413,"003552319976",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,vralym
BB1300FL4,REC,G54DC6KF002430,"003552538484",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,uwrtdp
BB1300FL4,REC,G54DG7FP004669,"003552613196",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,perzvs
BB1300FL4,REC,C07BB0TC003364,"003552624151",HR24-200C-R,,,0,,"0610505611","11177846",2021-03-10 00:00:00,lxibbg
BB1300FL4,REC,G54DC6PM002732,"003552663506",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,htxqna
BB1300FL4,REC,C07BB1AL402149,"003553185079",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,pdpkzi
BB1300FL4,REC,C07BC1HL404027,"003553302716",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,fqjmpt
BB1300FL4,REC,G54DC6JX004984,"003553622436",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,xdellu
BB1300FL4,REC,G54DG8HB001200,"003553681606",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,yjluwq
BB1300FL4,REC,C07BD2BY105246,"003553785316",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,nrxzgt
BB1300FL4,REC,G54DG7JJ000114,"003553818596",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,wrmrdp
BB1300FL4,REC,G54DC6NJ002806,"003553823414",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,vcvzcz
BB1300FL4,REC,D32BE1PR610313,"003554173884",H25BPX-500C-R,,,0,,"0611056753","11186032",2021-03-18 00:00:00,upxgxa
BB1300FL4,REC,D32HG2KH411999,"003554428643",H25BPX-500C-R,,,0,,"0611056753","11186032",2021-03-18 00:00:00,ilwaca
BB1300FL4,REC,G06DA1DY002365,"003554503130",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,htbzii
BB1300FL4,REC,G54DG7FD001473,"003554539571",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,xwqfgc
BB1300FL4,REC,G54DC6PR004492,"003554723126",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,bqtfex
BB1300FL4,REC,G54DA5RM000600,"003554794457",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,mpiuuk
BB1300FL4,REC,G54DA5PD003728,"003554835409",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,hxykwq
BB1300FL4,REC,G54DB6BB001601,"003554968630",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,sswgoh
BB1300FL4,REC,G54DH9DJ200126,"003555024623",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,fcttty
BB1300FL4,REC,G54DC6MK000233,"003555199870",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,lddrrh
BB1300FL4,REC,G54DC6PL004229,"003555449184",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,brhsea
BB1300FL4,REC,G54DG7FY003105,"003555452709",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,klirai
BB1300FL4,REC,G54DD6RX002941,"003555769144",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,eqrmti
BB1300FL4,REC,G54DG7KX001584,"003555848856",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,snonlo
BB1300FL4,REC,G54DH9AX200150,"003555954209",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,gsqbop
BB1300FL4,REC,G54DB6DR000563,"003556091415",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,nmwqvt
BB1300FL4,REC,G54DA5NJ001118,"003556118788",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,fpjuds
BB1300FL4,REC,G54DD6RU006026,"003556201279",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,vpyklo
BB1300FL4,REC,G54DC6MV006524,"003556425175",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,jdrhcc
BB1300FL4,REC,G54DG7KJ001989,"003556520538",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,xyzumm
BB1300FL4,REC,G54DE7AN005090,"003556678617",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,rcisle
BB1300FL4,REC,G54DC6QU007016,"003556932352",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,hdubjq
BB1300FL4,REC,G06DA0PK002572,"003556959405",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,lrzepu
BB1300FL4,REC,G54DB6HK001422,"003557042995",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,gmtsav
BB1300FL4,REC,G54DB6FV000965,"003557060278",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,rrxcxo
BB1300FL4,REC,G54DG7JH002584,"003557195405",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,ykpxra
BB1300FL4,REC,A32LB4BJ110183,"003557351073",H25BPX-100C-R,,,0,,"0611993446","11190182",2021-04-03 00:00:00,sabcks
BB1300FL4,REC,G54DG8BL001109,"003557411539",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,uocqno
BB1300FL4,REC,G54DB6AV000845,"003557626532",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,bvelws
BB1300FL4,REC,G06DA1CX006524,"003557636333",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,hyfalu
BB1300FL4,REC,G54DE7CT000659,"003557637786",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,scjflq
BB1300FL4,REC,G54DC6MP002260,"003557661836",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,cizeba
BB1300FL4,REC,G54DE7CF003193,"003557700469",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,ttkgnn
BB1300FL4,REC,G06DA0TB003983,"003557783176",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,isaaop
BB1300FL4,REC,G54DG7EG001266,"003557919812",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,akqxzm
BB1300FL4,REC,G54DG8MP000773,"003557945882",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,cjkfua
BB1300FL4,REC,G54DH8RJ200331,"003558118679",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,dapwhv
BB1300FL4,REC,C07BD2CB101248,"003558229328",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,qijkaw
BB1300FL4,REC,G54DG7EP003085,"003558294371",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,xxhdqb
BB1300FL4,REC,G54DC6PD001526,"003558294850",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,onlkmd
BB1300FL4,REC,G54DG8NE000359,"003558582155",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,gjvcip
BB1300FL4,REC,G54DC6QN003412,"003558766816",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,vduotq
BB1300FL4,REC,G54DE7AU002256,"003558821280",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,iqreff
BB1300FL4,REC,G54DE7BA007879,"003558884015",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,ufxelx
BB1300FL4,REC,G54DC6LF000264,"003559113828",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,kdjjsn
BB1300FL4,REC,G54DE6TF002442,"003560028015",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,fmahqa
BB1300FL4,REC,G54DB6HM003804,"003560185807",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,berhtp
BB1300FL4,REC,G54DC6PA003141,"003560192217",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,uamgct
BB1300FL4,REC,G54DE6TM002649,"003560410049",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,qgwotl
BB1300FL4,REC,C07BC1LD100825,"003560466058",HR24-200C-R,,,0,,"0610505611","11177846",2021-03-10 00:00:00,ydpbfh
BB1300FL4,REC,G54DG7FM000769,"003560529087",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,vxdkxp
BB1300FL4,REC,G54DC6PW000441,"003560572400",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,qrfuct
BB1300FL4,REC,C07BB0QH201777,"003560596631",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,phkhkr
BB1300FL4,REC,G54DB6DX001248,"003560769261",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,pxpfcx
BB1300FL4,REC,G54DE7AQ002306,"003560805784",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,jioyaj
BB1300FL4,REC,G06DA1KL002240,"003560820635",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,gygxvq
BB1300FL4,REC,G54DC6MA001701,"003560841615",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,xqdlml
BB1300FL4,REC,D32HE1QL510032,"003560883286",H25BPX-500C-R,,,0,,"0611056753","11186032",2021-03-18 00:00:00,xlcwgm
BB1300FL4,REC,G54DG7EV001685,"003561003660",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,nxltca
BB1300FL4,REC,G54DC6MQ003132,"003561048145",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,rzyluk
BB1300FL4,REC,A32LA1RX120627,"003561143656",H25BPX-100C-R,,,0,,"0611993446","11190182",2021-04-03 00:00:00,fvncur
BB1300FL4,REC,G54DE7AX002144,"003561363718",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,pwxucd
BB1300FL4,REC,C07BC1KW100808,"003561389747",HR24-200C-R,,,0,,"0610505611","11177846",2021-03-10 00:00:00,tdeage
BB1300FL4,REC,G06DA1DX001058,"003561586151",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,luphxe
BB1300FL4,REC,G54DG7QC001583,"003561592407",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,pkqxyw
BB1300FL4,REC,G54DA5MT000812,"003561663398",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,nrfagl
BB1300FL4,REC,G54DA5RP000201,"003562369995",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,twxetc
BB1300FL4,REC,G54DG7HJ001842,"003562486070",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,pwtupm
BB1300FL4,REC,C07BD2LB100375,"003562626873",HR24-200C-R,,,0,,"0610505611","11177846",2021-03-10 00:00:00,djnnye
BB1300FL4,REC,G54DG7EC004244,"003562688998",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,dyfixw
BB1300FL4,REC,G54DB6DY000439,"003563069057",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,dqywtt
BB1300FL4,REC,C07BB0PE200309,"003563167687",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,dedeqd
BB1300FL4,REC,G54DG7EG002215,"003563242282",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,gukush
BB1300FL4,REC,G06DA0TM000711,"003563308778",H24-700C-R,,,0,,"0614812338","11202971",2021-05-13 00:00:00,numylp
BB1300FL4,REC,G54DE7BP001656,"003563338213",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,kpvwgb
BB1300FL4,REC,G54DE7BP001746,"003563576234",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,rxzzgd
BB1300FL4,REC,G54DB6FL000503,"003563752249",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,rjgsck
BB1300FL4,REC,G54DC6MA007254,"003563761349",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,hdejiu
BB1300FL4,REC,G54DG7ER003117,"003563812910",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,rjtnfc
BB1300FL4,REC,G54DC6MJ006271,"003564064297",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,nrdcgx
BB1300FL4,REC,C07BD2PL903419,"003564071391",HR24-200C-R,,,0,,"0610505611","11177846",2021-03-10 00:00:00,wcwpph
BB1300FL4,REC,G54DH9CH201585,"003564118705",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,llyfuf
BB1300FL4,REC,G54DH9AE201150,"003564131567",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,zaiqbr
BB1300FL4,REC,G54DC6QP007136,"003564294431",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,josaam
BB1300FL4,REC,G54DC6RM005523,"003564386039",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,txzukx
BB1300FL4,REC,G54DB6HB001452,"003564740243",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,fqyxkk
BB1300FL4,REC,G54DG7JJ001631,"003564761470",HR54BPX-700C-R,,,0,,"0612912617","11194072",2021-04-19 00:00:00,vfzwmh
BB1300FL4,REC,G54DC6KR001451,"003564771081",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,bnmxvs
BB1300FL4,REC,C07BB0NN401971,"003565039355",HR24-200C-R,,,0,,"0610505611","11177847",2021-03-10 00:00:00,layocq
BB1300FL4,REC,G54DC6PC003805,"003565835216",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,anjeuq
BB1300FL4,REC,G54DB6AF001132,"003566190454",HR54BPX-700C-R,,,0,,"0612912617","11194071",2021-04-19 00:00:00,fjyoio
BB1300FL4,REC,G54DG7HU001516,"003566237396",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,uoddjd
BB1300FL4,REC,G54DC6LJ004578,"003566342741",HR54BPX-700C-R,,,0,,"0612467041","11192292",2021-04-07 00:00:00,jpejua
